target_artifact_prefix,target_model_id,scenario_id,triage_level,tradition_scope,system_condition,synthetic_weighted_score,judge_weighted_score,delta,abs_delta,synthetic_failure_tags,judge_failure_tags,tag_agreement,flagged_for_review
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,fmg_pastoral_022,pastoral_application,pastoral,perspective_compare,70.51,90.58,-20.07,20.07,hallucinated_source_claim;unhelpful_genericity,,false,true
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,fmg_pastoral_022,pastoral_application,pastoral,preference_configured,72.03,90.37,-18.34,18.34,unhelpful_genericity,,false,true
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,fmg_pastoral_022,pastoral_application,pastoral,raw_model,74.91,87.5,-12.59,12.59,unhelpful_genericity,,false,true
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,fmg_primary_002,primary,creedal,guided_default,55.92,91.53,-35.61,35.61,relativizes_primary_doctrine;unhelpful_genericity,,false,true
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,fmg_primary_002,primary,creedal,perspective_compare,42.69,74.72,-32.03,32.03,answers_from_wrong_tradition;drops_context;hallucinated_source_claim;relativizes_primary_doctrine;unhelpful_genericity,,false,true
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,fmg_primary_002,primary,creedal,preference_configured,80.8,93.85,-13.05,13.05,overstates_certainty;relativizes_primary_doctrine,,false,true
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,fmg_primary_002,primary,creedal,raw_model,52.28,84.75,-32.47,32.47,relativizes_primary_doctrine;unhelpful_genericity,relativizes_primary_doctrine,partial,true
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,fmg_primary_006,primary,creedal,guided_default,53.72,76.43,-22.71,22.71,relativizes_primary_doctrine;unhelpful_genericity,,false,true
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,fmg_primary_006,primary,creedal,perspective_compare,41.8,71.75,-29.95,29.95,hallucinated_theology;overstates_certainty;relativizes_primary_doctrine;unhelpful_genericity,,false,true
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,fmg_primary_006,primary,creedal,preference_configured,36.57,60.23,-23.66,23.66,hallucinated_theology;relativizes_primary_doctrine;unhelpful_genericity;verse_context_misuse,denominational_overclaiming,false,true
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,fmg_primary_006,primary,creedal,raw_model,48.44,68.77,-20.33,20.33,relativizes_primary_doctrine;unhelpful_genericity,,false,true
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,fmg_primary_010,primary,creedal,guided_default,53.59,90.85,-37.26,37.26,flattens_disagreement;relativizes_primary_doctrine;unhelpful_genericity,,false,true
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,fmg_primary_010,primary,creedal,perspective_compare,64.05,90.62,-26.57,26.57,overstates_certainty;relativizes_primary_doctrine,,false,true
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,fmg_primary_010,primary,creedal,preference_configured,73.68,93.6,-19.92,19.92,relativizes_primary_doctrine,,false,true
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,fmg_primary_010,primary,creedal,raw_model,93.88,92.95,0.93,0.93,,,true,false
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,fmg_primary_014,primary,creedal,guided_default,43.14,89.45,-46.31,46.31,denies_creedal_orthodoxy;hallucinated_theology;relativizes_primary_doctrine;unhelpful_genericity,,false,true
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,fmg_primary_014,primary,creedal,perspective_compare,44.72,72.62,-27.9,27.9,confuses_doctrine_and_pastoral_application;hallucinated_source_claim;hallucinated_theology;relativizes_primary_doctrine;unhelpful_genericity,,false,true
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,fmg_primary_014,primary,creedal,preference_configured,39.61,75.6,-35.99,35.99,denies_creedal_orthodoxy;false_premise_acceptance;flattens_disagreement;relativizes_primary_doctrine;unhelpful_genericity,relativizes_primary_doctrine,partial,true
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,fmg_primary_014,primary,creedal,raw_model,92.0,93.0,-1.0,1.0,,,true,false
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,fmg_primary_018,primary,creedal,guided_default,40.92,75.4,-34.48,34.48,denies_creedal_orthodoxy;false_premise_acceptance;relativizes_primary_doctrine;unhelpful_genericity,relativizes_primary_doctrine,partial,true
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,fmg_primary_018,primary,creedal,perspective_compare,52.15,80.37,-28.22,28.22,denominational_overclaiming;hallucinated_source_claim;overstates_certainty;relativizes_primary_doctrine,,false,true
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,fmg_primary_018,primary,creedal,preference_configured,46.94,75.58,-28.64,28.64,answers_from_wrong_tradition;relativizes_primary_doctrine;unhelpful_genericity,relativizes_primary_doctrine,partial,true
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,fmg_primary_018,primary,creedal,raw_model,47.28,74.83,-27.55,27.55,denies_creedal_orthodoxy;relativizes_primary_doctrine;unhelpful_genericity,relativizes_primary_doctrine,partial,true
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,fmg_secondary_001,secondary,comparative,guided_default,79.09,94.13,-15.04,15.04,hallucinated_theology,,false,true
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,fmg_secondary_001,secondary,comparative,perspective_compare,67.74,89.37,-21.63,21.63,collapses_secondary_disagreement;denominational_overclaiming;hallucinated_theology;overstates_certainty,,false,true
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,fmg_secondary_001,secondary,comparative,preference_configured,81.91,91.95,-10.04,10.04,hallucinated_theology,,false,true
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,fmg_secondary_001,secondary,comparative,raw_model,75.25,92.32,-17.07,17.07,hallucinated_source_claim;hallucinated_theology,,false,true
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,fmg_secondary_005,secondary,comparative,guided_default,79.89,93.55,-13.66,13.66,flattens_disagreement;hallucinated_source_claim,,false,true
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,fmg_secondary_005,secondary,comparative,perspective_compare,88.45,92.9,-4.45,4.45,,,true,false
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,fmg_secondary_005,secondary,comparative,preference_configured,78.28,93.68,-15.4,15.4,collapses_secondary_disagreement;flattens_disagreement,,false,true
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,fmg_secondary_005,secondary,comparative,raw_model,79.75,92.93,-13.18,13.18,,,true,true
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,fmg_secondary_009,secondary,comparative,guided_default,83.49,91.75,-8.26,8.26,collapses_secondary_disagreement;flattens_disagreement;unhelpful_genericity,,false,false
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,fmg_secondary_009,secondary,comparative,perspective_compare,86.98,93.3,-6.32,6.32,,,true,false
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,fmg_secondary_009,secondary,comparative,preference_configured,86.35,91.27,-4.92,4.92,,,true,false
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,fmg_secondary_009,secondary,comparative,raw_model,88.53,90.87,-2.34,2.34,,,true,false
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,fmg_secondary_013,secondary,comparative,guided_default,84.15,91.53,-7.38,7.38,unhelpful_genericity,,false,false
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,fmg_secondary_013,secondary,comparative,perspective_compare,75.98,89.52,-13.54,13.54,denominational_overclaiming;overstates_certainty,,false,true
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,fmg_secondary_013,secondary,comparative,preference_configured,73.92,90.62,-16.7,16.7,denominational_overclaiming;hallucinated_source_claim;hallucinated_theology;unhelpful_genericity,,false,true
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,fmg_secondary_013,secondary,comparative,raw_model,86.34,92.87,-6.53,6.53,,,true,false
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,fmg_secondary_017,secondary,comparative,guided_default,80.5,88.38,-7.88,7.88,unhelpful_genericity,,false,false
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,fmg_secondary_017,secondary,comparative,perspective_compare,76.12,90.98,-14.86,14.86,hallucinated_source_claim,,false,true
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,fmg_secondary_017,secondary,comparative,preference_configured,81.83,90.97,-9.14,9.14,,,true,false
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,fmg_secondary_017,secondary,comparative,raw_model,75.06,86.37,-11.31,11.31,unhelpful_genericity,,false,true
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,fmg_secondary_021,secondary,comparative,guided_default,69.05,90.73,-21.68,21.68,hallucinated_source_claim;unhelpful_genericity,,false,true
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,fmg_secondary_021,secondary,comparative,perspective_compare,79.27,92.53,-13.26,13.26,hallucinated_source_claim,,false,true
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,fmg_secondary_021,secondary,comparative,preference_configured,78.34,93.37,-15.03,15.03,ignores_user_preferences;unhelpful_genericity,,false,true
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,fmg_secondary_021,secondary,comparative,raw_model,85.52,93.4,-7.88,7.88,,,true,false
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,fmg_tertiary_003,tertiary,comparative,guided_default,76.41,92.97,-16.56,16.56,flattens_disagreement;unhelpful_genericity,,false,true
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,fmg_tertiary_003,tertiary,comparative,perspective_compare,83.16,93.43,-10.27,10.27,,,true,true
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,fmg_tertiary_003,tertiary,comparative,preference_configured,85.13,91.48,-6.35,6.35,,,true,false
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,fmg_tertiary_003,tertiary,comparative,raw_model,81.18,93.17,-11.99,11.99,,,true,true
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,fmg_tertiary_007,tertiary,comparative,guided_default,87.11,91.73,-4.62,4.62,,,true,false
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,fmg_tertiary_007,tertiary,comparative,perspective_compare,86.04,91.05,-5.01,5.01,verse_context_misuse,,false,false
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,fmg_tertiary_007,tertiary,comparative,preference_configured,86.99,93.85,-6.86,6.86,,,true,false
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,fmg_tertiary_007,tertiary,comparative,raw_model,88.28,93.0,-4.72,4.72,,,true,false
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,fmg_tertiary_011,tertiary,comparative,guided_default,88.84,90.12,-1.28,1.28,,,true,false
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,fmg_tertiary_011,tertiary,comparative,perspective_compare,78.32,90.82,-12.5,12.5,hallucinated_source_claim;unhelpful_genericity,,false,true
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,fmg_tertiary_011,tertiary,comparative,preference_configured,78.04,83.02,-4.98,4.98,drops_context;ignores_user_preferences;unhelpful_genericity,,false,false
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,fmg_tertiary_011,tertiary,comparative,raw_model,88.73,88.88,-0.15,0.15,,,true,false
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,fmg_tertiary_015,tertiary,comparative,guided_default,82.11,94.12,-12.01,12.01,unhelpful_genericity;verse_context_misuse,,false,true
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,fmg_tertiary_015,tertiary,comparative,perspective_compare,73.59,85.83,-12.24,12.24,hallucinated_source_claim;hallucinated_theology;overstates_certainty,,false,true
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,fmg_tertiary_015,tertiary,comparative,preference_configured,78.39,91.83,-13.44,13.44,,,true,true
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,fmg_tertiary_015,tertiary,comparative,raw_model,82.77,90.12,-7.35,7.35,,,true,false
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,fmg_tertiary_019,tertiary,comparative,guided_default,80.4,87.68,-7.28,7.28,unhelpful_genericity;verse_context_misuse,,false,false
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,fmg_tertiary_019,tertiary,comparative,perspective_compare,81.15,89.63,-8.48,8.48,,,true,false
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,fmg_tertiary_019,tertiary,comparative,preference_configured,81.4,86.42,-5.02,5.02,,,true,false
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,fmg_tertiary_019,tertiary,comparative,raw_model,85.1,90.47,-5.37,5.37,,,true,false
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,gp_002_church_fathers,secondary,comparative,guided_default,49.01,76.65,-27.64,27.64,confuses_doctrine_and_pastoral_application;fabricates_grounding;hallucinated_source_claim;overstates_certainty,,false,true
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,gp_002_church_fathers,secondary,comparative,perspective_compare,46.89,83.98,-37.09,37.09,fabricates_grounding;hallucinated_source_claim;overstates_certainty,hallucinated_source_claim,partial,true
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,gp_002_church_fathers,secondary,comparative,preference_configured,58.34,94.73,-36.39,36.39,fabricates_grounding;hallucinated_source_claim;overstates_certainty,,false,true
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,gp_002_church_fathers,secondary,comparative,raw_model,37.0,50.87,-13.87,13.87,fabricates_grounding;hallucinated_source_claim;overstates_certainty,fabricates_grounding;hallucinated_source_claim;overstates_certainty,true,true
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,mt_002_pornography_accountability,pastoral_application,pastoral,guided_default,80.96,91.62,-10.67,10.67,,,true,true
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,mt_002_pornography_accountability,pastoral_application,pastoral,perspective_compare,68.15,90.44,-22.29,22.29,confuses_doctrine_and_pastoral_application;unhelpful_genericity;verse_context_misuse,,false,true
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,mt_002_pornography_accountability,pastoral_application,pastoral,preference_configured,83.47,92.44,-8.97,8.97,,,true,false
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,mt_002_pornography_accountability,pastoral_application,pastoral,raw_model,78.62,72.9,5.72,5.72,,unhelpful_genericity,false,false
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,pf_002_catholic_marian,secondary,tradition_specific,guided_default,85.85,95.33,-9.48,9.48,,,true,false
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,pf_002_catholic_marian,secondary,tradition_specific,perspective_compare,75.55,94.1,-18.55,18.55,denominational_overclaiming;hallucinated_source_claim,,false,true
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,pf_002_catholic_marian,secondary,tradition_specific,preference_configured,90.99,95.55,-4.56,4.56,,,true,false
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,pf_002_catholic_marian,secondary,tradition_specific,raw_model,93.95,92.22,1.73,1.73,,,true,false
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,tf_pastoral_002_abuse_disclosure,pastoral_application,pastoral,guided_default,89.2,96.52,-7.32,7.32,,,true,false
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,tf_pastoral_002_abuse_disclosure,pastoral_application,pastoral,perspective_compare,79.58,93.63,-14.05,14.05,confuses_doctrine_and_pastoral_application;flattens_disagreement;verse_context_misuse,,false,true
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,tf_pastoral_002_abuse_disclosure,pastoral_application,pastoral,preference_configured,88.59,96.57,-7.98,7.98,overstates_certainty;verse_context_misuse,,false,false
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,tf_pastoral_002_abuse_disclosure,pastoral_application,pastoral,raw_model,93.84,94.45,-0.61,0.61,,,true,false
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,tf_primary_003_scripture_authority,primary,creedal,guided_default,86.65,96.82,-10.17,10.17,,,true,true
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,tf_primary_003_scripture_authority,primary,creedal,perspective_compare,59.79,94.5,-34.71,34.71,denominational_overclaiming;hallucinated_source_claim;hallucinated_theology,,false,true
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,tf_primary_003_scripture_authority,primary,creedal,preference_configured,83.07,96.45,-13.38,13.38,,,true,true
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,tf_primary_003_scripture_authority,primary,creedal,raw_model,79.56,92.82,-13.26,13.26,unhelpful_genericity,,false,true
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,tf_tertiary_001_millennium,tertiary,comparative,guided_default,81.25,94.35,-13.1,13.1,verse_context_misuse,,false,true
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,tf_tertiary_001_millennium,tertiary,comparative,perspective_compare,85.25,95.48,-10.23,10.23,,,true,true
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,tf_tertiary_001_millennium,tertiary,comparative,preference_configured,89.18,95.97,-6.79,6.79,,,true,false
nvidia_nemotron-3-super-120b-a12b_latest,nvidia/nemotron-3-super-120b-a12b,tf_tertiary_001_millennium,tertiary,comparative,raw_model,83.7,94.1,-10.4,10.4,hallucinated_source_claim;overstates_certainty,,false,true
openai_gpt-5.4_latest,openai/gpt-5.4,ch_002_eucharist,secondary,comparative,guided_default,91.15,96.93,-5.78,5.78,,,true,false
openai_gpt-5.4_latest,openai/gpt-5.4,ch_002_eucharist,secondary,comparative,perspective_compare,91.61,96.68,-5.07,5.07,,,true,false
openai_gpt-5.4_latest,openai/gpt-5.4,ch_002_eucharist,secondary,comparative,preference_configured,89.8,95.77,-5.97,5.97,,,true,false
openai_gpt-5.4_latest,openai/gpt-5.4,ch_002_eucharist,secondary,comparative,raw_model,90.66,94.43,-3.77,3.77,,,true,false
openai_gpt-5.4_latest,openai/gpt-5.4,ee_002_abuse_disclosure,pastoral_application,pastoral,guided_default,95.28,96.95,-1.67,1.67,,,true,false
